time,means,sd,se
8095,90.41602383,12.66238663,4.220795544
8097,90.43366113,12.73208118,4.244027059
8099,90.41136215,12.75447192,4.251490641
8101,90.37824579,12.69580661,4.231935536
8103,90.44632296,12.71430194,4.238100648
8105,90.51726094,12.69471817,4.231572724
8107,90.5386098,12.7073822,4.235794067
8109,90.42533148,12.71994821,4.239982737
8111,90.47006193,12.71520193,4.238400642
8113,90.41990972,12.68014026,4.226713419
8115,90.4428206,12.69460248,4.23153416
8117,90.45551033,12.66661614,4.22220538
8119,90.48169868,12.72277508,4.240925026
8121,90.41720755,12.72931425,4.243104751
8123,90.46147601,12.69253745,4.230845815
8125,90.43869065,12.64336511,4.214455035
8127,90.43928512,12.64145825,4.213819416
8129,90.54241201,12.64436391,4.21478797
8131,90.57998607,12.62841312,4.209471038
8133,90.54015439,12.64186855,4.213956185
8135,90.50607745,12.68560247,4.228534158
8137,90.54030606,12.75864216,4.25288072
8139,90.60492445,12.70881363,4.236271209
8141,90.55459965,12.7019901,4.233996701
8143,90.54599804,12.6488068,4.216268934
8145,90.59082263,12.6626809,4.220893633
8147,90.58418925,12.64977936,4.21659312
8149,90.55863547,12.62664012,4.208880041
8151,90.57162679,12.62601896,4.208672988
8153,90.55550967,12.60768197,4.202560655
8155,90.57492343,12.65990551,4.219968505
8157,90.57582473,12.61928721,4.206429071
8159,90.61282175,12.57057931,4.190193102
8161,90.6341619,12.59308599,4.197695331
8163,90.62267159,12.62655664,4.208852214
8165,90.65492325,12.61356623,4.204522075
8167,90.62231769,12.58756514,4.195855046
8169,90.58804899,12.54992306,4.183307685
8171,90.64207837,12.63443727,4.211479091
8173,90.64808067,12.60735162,4.202450541
8175,90.73202217,12.60232323,4.20077441
8177,90.7894406,12.54738807,4.182462689
8179,90.67576132,12.61043429,4.203478098
8181,90.60004661,12.62224368,4.20741456
8183,90.59296519,12.60827864,4.202759547
8185,90.67037267,12.56148667,4.187162222
8187,90.66585744,12.55570249,4.185234162
8189,90.66513919,12.55929417,4.186431389
8191,90.73147999,12.53856547,4.179521823
8193,90.7488279,12.56241565,4.187471883
8195,90.69559173,12.52965467,4.176551557
8197,90.70997423,12.55278909,4.18426303
8199,90.76563189,12.62072358,4.206907858
8201,90.77010006,12.60733913,4.202446377
8203,90.77726516,12.53480211,4.178267369
8205,90.72539227,12.49755609,4.165852031
8207,90.66340806,12.55219923,4.18406641
8209,90.68962082,12.58182318,4.19394106
8211,90.67124783,12.5987458,4.199581932
8213,90.69221315,12.55639626,4.18546542
8215,90.70002154,12.53943167,4.179810556
8217,90.69313363,12.5210166,4.1736722
8219,90.73839231,12.55820326,4.186067753
8221,90.78454706,12.53312033,4.177706776
8223,90.76129274,12.51025652,4.170085507
8225,90.75624927,12.52460665,4.174868883
8227,90.7788882,12.54390956,4.181303186
8229,90.76692545,12.47584851,4.15861617
8231,90.78966374,12.53078422,4.176928074
8233,90.81902671,12.50720042,4.169066807
8235,90.78901522,12.38362801,4.127876004
8237,90.77704201,12.47066892,4.156889639
8239,90.71794127,12.52575009,4.175250032
8241,90.71010324,12.48983593,4.163278642
8243,90.79926079,12.5473077,4.1824359
8245,90.8451401,12.50010993,4.166703311
8247,90.83391477,12.51312581,4.171041937
8249,90.81729209,12.50387644,4.167958813
8251,90.85459768,12.47118524,4.157061748
8253,90.86111252,12.45551771,4.151839236
8255,90.88768266,12.44385304,4.147951013
8257,90.82919731,12.40671484,4.135571613
8259,90.75162421,12.43388544,4.14462848
8261,90.81767214,12.42593533,4.141978442
8263,90.83718178,12.43738818,4.145796061
8265,90.83354693,12.42433909,4.141446365
8267,90.86386698,12.42407329,4.141357763
8269,90.82230243,12.43592093,4.145306978
8271,90.8908747,12.42880737,4.14293579
8273,90.8442109,12.42420521,4.141401737
8275,90.78408333,12.38742177,4.12914059
8277,90.79226131,12.3956953,4.131898432
8279,90.79079342,12.38726078,4.129086926
8281,90.83339875,12.33413291,4.111377636
8283,90.88257469,12.39401438,4.131338128
8285,90.90254109,12.36236802,4.12078934
8287,90.86403957,12.35068486,4.116894952
8289,90.86447715,12.38804312,4.129347706
8291,90.90989098,12.38266213,4.127554043
8293,90.95169786,12.28685119,4.095617064
8295,90.98222188,12.32012824,4.106709413
8297,90.94855986,12.291648,4.097216001
8299,90.95838703,12.23525467,4.078418222
8301,90.95508167,12.26405924,4.088019746
8303,90.92710814,12.25050031,4.083500102
8305,90.88537972,12.28107284,4.093690947
8307,90.93222831,12.3108836,4.103627868
8309,90.93710093,12.29135395,4.097117984
8311,90.86672779,12.28429512,4.094765041
8313,90.84269769,12.24153907,4.080513024
8315,90.83214703,12.28355705,4.094519017
8317,90.90889205,12.2616072,4.0872024
8319,90.89050163,12.23448704,4.078162347
8321,90.92116163,12.21555947,4.071853157
8323,90.93536457,12.22379499,4.074598329
8325,90.92031089,12.25833658,4.086112192
8327,90.8984861,12.20725391,4.069084636
8329,90.89362743,12.2363803,4.078793432
8331,90.88763908,12.1832925,4.061097499
8333,90.88961776,12.19767214,4.065890712
8335,90.8834237,12.21089952,4.070299839
8337,90.94517954,12.19490058,4.06496686
8339,90.90386951,12.17634896,4.058782985
8341,90.91154541,12.16584894,4.055282979
8343,90.94696645,12.18386422,4.061288074
8345,90.97664147,12.14524114,4.048413714
8347,90.99844186,12.11707479,4.039024928
8349,90.98133104,12.06712667,4.022375558
8351,91.01295859,12.04417632,4.014725441
8353,91.01077071,12.05623812,4.018746039
8355,90.92072929,12.08947018,4.029823395
8357,90.92258768,12.06306862,4.021022875
8359,90.94519871,12.05944259,4.019814195
8361,90.90998338,12.0947664,4.031588799
8363,90.91584272,12.10935828,4.03645276
8365,90.94336298,12.04441109,4.014803695
8367,90.93924872,12.11577301,4.038591005
8369,90.93061747,12.11144521,4.037148402
8371,90.94509063,12.04997309,4.016657698
8373,90.96966117,12.08180528,4.027268427
8375,91.0555029,12.07486256,4.024954188
8377,91.00710274,12.06662522,4.022208406
8379,90.94693682,12.00428681,4.001428936
8381,90.90607657,12.01786767,4.005955889
8383,90.8756432,12.01382402,4.004608005
8385,90.98282333,11.95777373,3.985924575
8387,90.99876612,11.95860371,3.986201237
8389,90.96236706,11.98934238,3.996447459
8391,90.97563906,11.97561328,3.991871092
8393,90.97914316,12.00741344,4.002471147
8395,91.01135298,12.01590649,4.005302165
8397,90.99100654,11.98068177,3.99356059
8399,90.96596007,11.96178229,3.987260764
8401,90.9508384,11.88849199,3.962830664
8403,90.93323945,11.92616832,3.97538944
8405,90.89306433,11.89020229,3.963400764
8407,91.01565379,11.89619311,3.965397702
8409,91.01299869,11.89303965,3.96434655
8411,90.98740133,11.88436644,3.961455479
8413,91.01076025,11.88484256,3.961614187
8415,90.97554317,11.89676673,3.965588911
8417,90.92455416,11.85738647,3.952462157
8419,90.97740505,11.86857881,3.956192936
8421,90.95698713,11.88136686,3.960455621
8423,90.97047705,11.87205643,3.957352142
8425,90.9739794,11.84476142,3.948253806
8427,91.03197662,11.84890427,3.949634756
8429,90.99426657,11.81595085,3.938650285
8431,90.9549178,11.82358243,3.941194143
8433,90.95380904,11.78198979,3.927329929
8435,90.99567519,11.72418902,3.908063007
8437,90.95376545,11.76644005,3.922146683
8439,90.98811784,11.76847239,3.922824129
8441,90.94472453,11.8138356,3.937945201
8443,90.98006887,11.84910343,3.949701142
8445,90.98663077,11.81183182,3.937277273
8447,90.95981831,11.75981949,3.919939831
8449,91.00242363,11.73113681,3.910378937
8451,91.02300019,11.76677552,3.922258505
8453,91.02026316,11.67300813,3.891002709
8455,90.9907555,11.6838211,3.894607033
8457,90.99487325,11.74027364,3.913424546
8459,91.04530789,11.69922836,3.899742787
8461,91.10611187,11.70080018,3.900266726
8463,91.06882197,11.70381628,3.901272094
8465,91.08956938,11.71018583,3.903395276
8467,91.05291754,11.66844149,3.889480497
8469,90.99718491,11.67553119,3.891843731
8471,90.96509886,11.61712552,3.872375175
8473,90.97830461,11.63112598,3.877041992
8475,90.95542336,11.65276749,3.884255829
8477,91.02113308,11.61553602,3.871845339
8479,90.956302,11.56659922,3.855533073
8481,91.01448924,11.55127017,3.850423392
8483,91.02249811,11.51828537,3.839428458
8485,91.02961963,11.50462079,3.834873595
8487,91.04485636,11.56541934,3.855139781
8489,91.0701068,11.59054796,3.863515985
8491,91.04907,11.56994961,3.85664987
8493,91.06167604,11.55543548,3.851811827
8495,91.0141336,11.5678228,3.855940932
8497,90.97041952,11.496808,3.832269333
8499,91.03506232,11.41831266,3.806104221
8501,91.05732817,11.3893311,3.796443701
8503,91.07151019,11.41717804,3.805726013
8505,91.07210641,11.44397679,3.814658929
8507,91.04052069,11.45932455,3.819774851
8509,90.99433108,11.46861592,3.822871975
8511,90.96790563,11.43628379,3.812094598
8513,91.01114901,11.39005129,3.796683764
8515,90.98807251,11.37275514,3.79091838
8517,91.0658705,11.34367066,3.781223553
8519,91.03682831,11.38129096,3.793763654
8521,90.96986688,11.39633632,3.798778775
8523,90.96301209,11.37982244,3.793274147
8525,90.92452975,11.34846007,3.782820025
8527,90.95632118,11.33272807,3.777576022
8529,90.8939604,11.28740364,3.76246788
8531,90.98717121,11.28928655,3.763095517
8533,90.93609328,11.34225199,3.780750664
8535,90.95908785,11.31710326,3.772367754
8537,90.98976006,11.25972447,3.753241491
8539,91.00919125,11.24037859,3.746792864
8541,91.00034035,11.24367419,3.747891396
8543,90.97677222,11.25811285,3.752704283
8545,90.98389025,11.27291325,3.757637749
8547,91.01317302,11.24908137,3.749693789
8549,91.04262315,11.25440347,3.751467824
8551,91.05736129,11.19782924,3.732609745
8553,90.9836828,11.24345691,3.74781897
8555,90.92358835,11.2342096,3.744736533
8557,90.95505552,11.25187635,3.750625451
8559,91.00011894,11.21298866,3.737662887
8561,90.98864258,11.20590898,3.735302992
8563,91.01601291,11.22170362,3.740567872
8565,90.9878912,11.22014185,3.740047284
8567,91.01267617,11.20621388,3.735404625
8569,91.02490043,11.15414967,3.718049891
8571,91.05088655,11.18058896,3.726862985
8573,91.00165133,11.18065507,3.726885022
8575,90.95765832,11.11886292,3.706287641
8577,90.987682,11.09632277,3.698774255
8579,90.96351243,11.09331314,3.697771047
8581,90.98576782,11.10145385,3.700484615
8583,91.0166963,11.13921405,3.713071351
8585,91.03346891,11.08865327,3.696217757
8587,90.99699315,11.08975438,3.696584792
8589,90.95603353,11.10517075,3.701723582
8591,90.98991347,11.04052842,3.68017614
8593,90.95873395,11.01368618,3.671228727
8595,90.98864432,10.97870149,3.659567164
8597,90.94168415,10.99326999,3.66442333
8599,90.93119277,10.96966748,3.656555826
8601,90.95115045,10.97802868,3.659342893
8603,90.9361421,11.01234355,3.670781185
8605,90.98992393,10.98997709,3.663325698
8607,91.02880026,10.91600881,3.638669602
8609,90.99687634,10.90944279,3.636480929
8611,90.98788249,10.92765494,3.642551647
8613,90.97962083,10.94307021,3.64769007
8615,91.03092887,10.92028216,3.640094053
8617,91.0362565,10.86159166,3.620530555
8619,91.03112238,10.85973654,3.619912179
8621,90.99371917,10.88630667,3.628768891
8623,90.9634549,10.90268134,3.634227112
8625,90.93539072,10.8860642,3.628688068
8627,90.95079133,10.85923276,3.619744252
8629,91.01560323,10.92857104,3.642857013
8631,91.06030578,10.90034845,3.633449483
8633,90.98176687,10.84851657,3.61617219
8635,90.97521717,10.82911437,3.609704788
8637,90.95653387,10.82530428,3.60843476
8639,90.93020605,10.788182,3.596060665
8641,90.97777638,10.79398368,3.59799456
8643,91.00392813,10.79143154,3.597143847
8645,90.93858974,10.7504034,3.5834678
8647,90.88105276,10.76468741,3.588229137
8649,90.90731434,10.77501534,3.591671781
8651,90.98114102,10.78447767,3.594825889
8653,90.98027109,10.75033445,3.583444816
8655,90.98450042,10.76356952,3.587856507
8657,90.99622085,10.74480977,3.581603258
8659,90.9293954,10.71399516,3.57133172
8661,90.88140666,10.65540539,3.551801797
8663,90.90610969,10.67502937,3.558343123
8665,90.93290647,10.69103147,3.563677155
8667,90.93075171,10.61669761,3.538899202
8669,90.91560912,10.66019109,3.553397031
8671,90.91350317,10.6168561,3.538952033
8673,90.85777055,10.64007977,3.546693257
8675,90.8649339,10.65461097,3.55153699
8677,90.89481987,10.65560199,3.551867329
8679,90.92843656,10.61744149,3.539147165
8681,90.91297843,10.58479089,3.528263629
8683,90.9596492,10.61054833,3.536849445
8685,90.9948872,10.61549462,3.538498207
8687,90.99870859,10.61734592,3.539115308
8689,90.97538104,10.64382765,3.547942549
8691,90.99039289,10.6168134,3.538937801
8693,90.9521703,10.57458357,3.52486119
8695,90.95718239,10.49139008,3.497130026
8697,91.00834748,10.49417369,3.498057895
8699,90.98220445,10.53038322,3.510127739
8701,90.94970174,10.48522756,3.495075854
8703,90.97468894,10.47302625,3.49100875
8705,90.97831682,10.44755752,3.482519174
8707,90.93946315,10.47745155,3.49248385
8709,90.9475958,10.40605813,3.468686044
8711,90.94683222,10.41683452,3.472278173
8713,90.96239147,10.4110043,3.470334767
8715,90.92128541,10.39851596,3.466171986
8717,90.96080678,10.38721905,3.462406349
8719,90.98834098,10.32191246,3.440637487
8721,90.96415572,10.32994715,3.443315716
8723,90.91694974,10.3444389,3.448146301
8725,90.90423212,10.30630982,3.435436608
8727,90.93443189,10.32711449,3.442371497
8729,90.94182013,10.33253395,3.444177983
8731,90.91156633,10.37757892,3.459192972
8733,90.85554257,10.34634016,3.448780052
8735,90.91288429,10.25838861,3.419462871
8737,90.91013854,10.27209756,3.42403252
8739,91.01623257,10.25999816,3.419999388
8741,91.00704172,10.24132648,3.413775495
8743,91.00066635,10.24956968,3.416523227
8745,90.98521693,10.24254984,3.41418328
8747,90.95774374,10.27163793,3.423879309
8749,90.95183558,10.22976224,3.409920748
8751,91.02932501,10.20905606,3.403018686
8753,91.01706763,10.11385351,3.371284503
8755,90.97661532,10.1668142,3.388938068
8757,90.98568589,10.23081794,3.410272647
8759,91.00273046,10.2589953,3.419665099
8761,91.00814874,10.22132021,3.407106737
8763,91.06990283,10.16653105,3.388843684
8765,91.06955591,10.12855061,3.376183536
8767,91.02084195,10.22495953,3.408319843
8769,91.02582265,10.22265948,3.407553159
8771,90.96030295,10.19284277,3.397614257
8773,90.98984025,10.14463527,3.381545089
8775,91.01601117,10.15671992,3.385573307
8777,91.04955465,10.08689627,3.362298756
8779,91.01318697,10.10619243,3.368730809
8781,90.97551528,10.10187701,3.367292336
8783,90.9243467,10.09422523,3.364741742
8785,90.9396584,10.09062169,3.363540562
8787,90.98145133,10.09052684,3.363508945
8789,90.99211181,10.04899283,3.349664275
8791,90.95673958,10.03569286,3.345230953
8793,90.96024194,10.07955211,3.359850702
8795,90.93426627,10.02679087,3.342263624
8797,90.92578147,9.989192491,3.32973083
8799,90.91646858,9.962979175,3.320993058
8801,90.99942684,9.971740061,3.323913354
8803,91.02564657,9.96189588,3.32063196
8805,90.99002504,9.991209553,3.330403184
8807,91.00693712,9.985803725,3.328601242
8809,90.99477911,9.944557792,3.314852597
8811,90.97673387,9.953763927,3.317921309
8813,90.96690321,9.953552269,3.317850756
8815,91.03843567,10.00064632,3.333548773
8817,91.03491413,10.0134433,3.337814433
8819,91.05093537,10.00129889,3.333766297
8821,91.03985648,9.945985701,3.315328567
8823,90.99021855,9.91460036,3.304866787
8825,90.96380357,9.890430684,3.296810228
8827,90.9917091,9.952316162,3.317438721
8829,90.94661081,9.926492003,3.308830668
8831,90.91915157,9.856321925,3.285440642
8833,91.00111613,9.834954373,3.278318124
8835,90.97019463,9.841261351,3.28042045
8837,90.95945221,9.908225976,3.302741992
8839,90.95565174,9.87475593,3.29158531
8841,90.98470439,9.868743143,3.289581048
8843,90.97974635,9.84054186,3.28018062
8845,90.94345364,9.862328748,3.287442916
8847,90.93701899,9.800459452,3.266819817
8849,90.96941536,9.78908687,3.263028957
8851,91.0263317,9.824204511,3.274734837
8853,91.0353029,9.811432876,3.270477625
8855,91.0390406,9.743760455,3.247920152
8857,91.02859281,9.717895419,3.239298473
8859,91.04480406,9.730858474,3.243619491
8861,91.01360363,9.772027894,3.257342631
8863,91.0287654,9.793596198,3.264532066
8865,91.02926573,9.750960124,3.250320041
8867,91.01277031,9.689875085,3.229958362
8869,91.06974768,9.697994752,3.232664917
8871,91.06033716,9.711071827,3.237023942
8873,91.05344577,9.707432,3.235810667
8875,91.07765892,9.716132399,3.2387108
8877,91.05265604,9.692665994,3.230888665
8879,91.05793834,9.654393305,3.218131102
8881,91.05219928,9.707986449,3.235995483
8883,91.04157192,9.713285994,3.237761998
8885,90.99561591,9.717685263,3.239228421
8887,91.00678719,9.679703481,3.226567827
8889,91.02524735,9.66710399,3.222367997
8891,91.04094258,9.645764358,3.215254786
8893,91.01462522,9.635128719,3.211709573
8895,91.06523419,9.665225915,3.221741972
8897,90.9858916,9.741017741,3.247005914
8899,91.05144442,9.701807014,3.233935671
8901,91.01075502,9.647760517,3.215920172
8903,91.03985474,9.603844932,3.201281644
8905,91.07854105,9.596303472,3.198767824
8907,91.08610014,9.629770872,3.209923624
8909,91.02199603,9.65253421,3.217511403
8911,91.03587471,9.641688719,3.21389624
8913,91.07041712,9.619985084,3.206661695
8915,91.05379095,9.649128202,3.216376067
8917,91.02893799,9.61573749,3.20524583
8919,91.09674145,9.556010416,3.185336805
8921,91.06672299,9.53258936,3.177529787
