time,dp,temp
4887.00,10.408301,28.50474
4888.00,10.408638,28.50453
4889.00,10.408088,28.50430
4890.00,10.407849,28.50451
4891.00,10.407141,28.50415
4892.00,10.407361,28.50392
4893.00,10.408010,28.50488
4894.00,10.408252,28.50461
4895.00,10.408409,28.50415
4896.00,10.408795,28.50440
4897.00,10.408527,28.50504
4898.00,10.407895,28.50438
4899.00,10.407468,28.50438
4900.00,10.407801,28.50382
4901.00,10.408819,28.50343
4902.00,10.409872,28.50373
4903.00,10.410061,28.50435
4904.00,10.409126,28.50442
4905.00,10.408968,28.50419
4906.00,10.409260,28.50452
4907.00,10.408777,28.50529
4908.00,10.408856,28.50395
4909.00,10.408709,28.50367
4910.00,10.408513,28.50408
4911.00,10.407490,28.50453
4912.00,10.407307,28.50487
4913.00,10.407459,28.50485
4914.00,10.408229,28.50391
4915.00,10.408695,28.50382
4916.00,10.408604,28.50398
4917.00,10.408169,28.50410
4918.00,10.407796,28.50402
4919.00,10.407795,28.50483
4920.00,10.408559,28.50497
4921.00,10.408365,28.50448
4922.00,10.408623,28.50378
4923.00,10.408414,28.50378
4924.00,10.408147,28.50393
4925.00,10.407848,28.50382
4926.00,10.407687,28.50378
4927.00,10.407126,28.50404
4928.00,10.407264,28.50443
4929.00,10.407901,28.50399
4930.00,10.408373,28.50473
4931.00,10.408501,28.50403
4932.00,10.408506,28.50334
4933.00,10.407604,28.50464
4934.00,10.407361,28.50367
4935.00,10.407712,28.50309
4936.00,10.407783,28.50357
4937.00,10.408032,28.50346
4938.00,10.407882,28.50473
4939.00,10.408345,28.50397
4940.00,10.408422,28.50258
4941.00,10.407840,28.50356
4942.00,10.407975,28.50341
4943.00,10.407950,28.50415
4944.00,10.407927,28.50413
4945.00,10.407998,28.50340
4946.00,10.407663,28.50344
4947.00,10.407655,28.50280
4948.00,10.407713,28.50413
4949.00,10.407691,28.50479
4950.00,10.406751,28.50376
4951.00,10.406747,28.50342
4952.00,10.406678,28.50333
4953.00,10.406406,28.50426
4954.00,10.407047,28.50323
4955.00,10.407101,28.50266
4956.00,10.407063,28.50309
4957.00,10.407615,28.50342
4958.00,10.408229,28.50288
4959.00,10.407523,28.50344
4960.00,10.407264,28.50449
4961.00,10.407269,28.50347
4962.00,10.407851,28.50396
4963.00,10.408843,28.50403
4964.00,10.408837,28.50448
4965.00,10.408144,28.50398
4966.00,10.408646,28.50397
4967.00,10.408231,28.50389
4968.00,10.408130,28.50340
4969.00,10.408590,28.50374
4970.00,10.408748,28.50508
4971.00,10.408315,28.50430
4972.00,10.408264,28.50455
4973.00,10.408521,28.50334
4974.00,10.407802,28.50386
4975.00,10.407875,28.50454
4976.00,10.408200,28.50415
4977.00,10.407981,28.50411
4978.00,10.408557,28.50429
4979.00,10.408885,28.50485
4980.00,10.408836,28.50431
4981.00,10.408748,28.50446
4982.00,10.409201,28.50432
4983.00,10.408662,28.50461
4984.00,10.408278,28.50471
4985.00,10.408718,28.50443
4986.00,10.408228,28.50392
4987.00,10.407653,28.50392
4988.00,10.408265,28.50386
4989.00,10.408814,28.50347
4990.00,10.408491,28.50409
4991.00,10.407582,28.50387
4992.00,10.407470,28.50430
4993.00,10.407508,28.50461
4994.00,10.407371,28.50299
4995.00,10.408316,28.50310
4996.00,10.409095,28.50406
4997.00,10.409019,28.50405
4998.00,10.408066,28.50359
4999.00,10.407914,28.50290
5000.00,10.408337,28.50416
5001.00,10.409200,28.50368
5002.00,10.409586,28.50428
5003.00,10.408732,28.50456
5004.00,10.408628,28.50461
5005.00,10.409063,28.50394
5006.00,10.409875,28.50478
5007.00,10.409986,28.50387
5008.00,10.409638,28.50380
5009.00,10.409645,28.50370
5010.00,10.409300,28.50420
5011.00,10.408510,28.50503
5012.00,10.408815,28.50388
5013.00,10.409134,28.50427
5014.00,10.408766,28.50368
5015.00,10.408498,28.50416
5016.00,10.408036,28.50476
5017.00,10.408883,28.50472
5018.00,10.409359,28.50386
5019.00,10.409579,28.50344
5020.00,10.410527,28.50413
5021.00,10.410181,28.50442
5022.00,10.409850,28.50481
5023.00,10.409314,28.50446
5024.00,10.409249,28.50455
5025.00,10.409122,28.50499
5026.00,10.408677,28.50405
5027.00,10.408179,28.50437
5028.00,10.408013,28.50419
5029.00,10.408505,28.50435
5030.00,10.409437,28.50451
5031.00,10.409775,28.50447
5032.00,10.409348,28.50471
5033.00,10.408230,28.50367
5034.00,10.407486,28.50387
5035.00,10.407354,28.50374
5036.00,10.407315,28.50444
5037.00,10.407636,28.50465
5038.00,10.408018,28.50533
5039.00,10.408590,28.50480
5040.00,10.409233,28.50428
5041.00,10.409637,28.50419
5042.00,10.410021,28.50421
5043.00,10.409402,28.50497
5044.00,10.408550,28.50554
5045.00,10.408771,28.50548
5046.00,10.408640,28.50426
5047.00,10.408590,28.50477
5048.00,10.408916,28.50530
5049.00,10.409020,28.50448
5050.00,10.409347,28.50313
5051.00,10.409304,28.50369
5052.00,10.409812,28.50428
5053.00,10.409968,28.50461
5054.00,10.409682,28.50443
5055.00,10.410128,28.50507
5056.00,10.409812,28.50435
5057.00,10.408880,28.50449
5058.00,10.408793,28.50463
5059.00,10.408901,28.50419
5060.00,10.408832,28.50402
5061.00,10.408777,28.50420
5062.00,10.408391,28.50395
5063.00,10.407747,28.50390
5064.00,10.407822,28.50475
5065.00,10.408001,28.50497
5066.00,10.409180,28.50497
5067.00,10.409829,28.50491
5068.00,10.408868,28.50383
5069.00,10.408321,28.50421
5070.00,10.408955,28.50390
5071.00,10.409425,28.50421
5072.00,10.410196,28.50522
5073.00,10.410767,28.50416
5074.00,10.410448,28.50417
5075.00,10.409423,28.50517
5076.00,10.409803,28.50466
5077.00,10.409826,28.50381
5078.00,10.410076,28.50404
5079.00,10.409932,28.50364
5080.00,10.409537,28.50461
5081.00,10.409520,28.50530
5082.00,10.409317,28.50520
5083.00,10.408629,28.50395
5084.00,10.408678,28.50376
5085.00,10.408727,28.50370
5086.00,10.408476,28.50479
5087.00,10.408803,28.50483
5088.00,10.408800,28.50450
5089.00,10.408644,28.50453
5090.00,10.408330,28.50422
5091.00,10.407960,28.50434
5092.00,10.408527,28.50363
5093.00,10.408757,28.50360
5094.00,10.408964,28.50414
5095.00,10.409398,28.50444
5096.00,10.409362,28.50429
5097.00,10.408626,28.50451
5098.00,10.408127,28.50392
5099.00,10.408336,28.50412
5100.00,10.409176,28.50426
5101.00,10.408616,28.50397
5102.00,10.408940,28.50395
5103.00,10.408463,28.50529
5104.00,10.407817,28.50476
5105.00,10.408242,28.50448
5106.00,10.409616,28.50438
5107.00,10.409347,28.50486
5108.00,10.409528,28.50557
5109.00,10.410069,28.50514
5110.00,10.409707,28.50546
5111.00,10.408791,28.50446
5112.00,10.408788,28.50444
5113.00,10.409051,28.50455
5114.00,10.408892,28.50476
5115.00,10.408495,28.50525
5116.00,10.408644,28.50446
5117.00,10.408937,28.50458
5118.00,10.409339,28.50491
5119.00,10.409648,28.50435
5120.00,10.409542,28.50478
5121.00,10.409435,28.50492
5122.00,10.409023,28.50463
5123.00,10.408473,28.50458
5124.00,10.407904,28.50318
5125.00,10.408037,28.50388
5126.00,10.408736,28.50460
5127.00,10.409075,28.50490
5128.00,10.409314,28.50470
5129.00,10.409321,28.50488
5130.00,10.408950,28.50420
5131.00,10.408731,28.50411
5132.00,10.408618,28.50362
5133.00,10.409514,28.50387
5134.00,10.410204,28.50399
5135.00,10.409863,28.50419
5136.00,10.408844,28.50398
5137.00,10.408627,28.50389
5138.00,10.409183,28.50458
5139.00,10.409435,28.50440
5140.00,10.409590,28.50452
5141.00,10.409443,28.50459
5142.00,10.409941,28.50387
5143.00,10.409871,28.50407
5144.00,10.410336,28.50473
5145.00,10.411232,28.50413
5146.00,10.411773,28.50449
5147.00,10.411828,28.50496
5148.00,10.412154,28.50536
5149.00,10.412388,28.50502
5150.00,10.412071,28.50473
5151.00,10.411727,28.50422
5152.00,10.411265,28.50420
5153.00,10.410403,28.50478
5154.00,10.410110,28.50470
5155.00,10.409457,28.50510
5156.00,10.408654,28.50576
5157.00,10.408696,28.50521
5158.00,10.408741,28.50449
5159.00,10.409032,28.50524
5160.00,10.409704,28.50472
5161.00,10.409818,28.50490
5162.00,10.410735,28.50490
5163.00,10.410492,28.50523
5164.00,10.410679,28.50513
5165.00,10.411422,28.50560
5166.00,10.411796,28.50514
5167.00,10.411574,28.50476
5168.00,10.412437,28.50499
5169.00,10.412178,28.50518
5170.00,10.411259,28.50555
5171.00,10.411109,28.50434
5172.00,10.411306,28.50512
5173.00,10.411249,28.50473
5174.00,10.411126,28.50483
5175.00,10.410757,28.50499
5176.00,10.409462,28.50423
5177.00,10.409618,28.50541
5178.00,10.409240,28.50581
5179.00,10.409619,28.50551
5180.00,10.410449,28.50526
5181.00,10.410762,28.50523
5182.00,10.410400,28.50507
5183.00,10.409848,28.50541
5184.00,10.409850,28.50527
5185.00,10.409384,28.50537
5186.00,10.409301,28.50457
5187.00,10.409206,28.50447
5188.00,10.409376,28.50465
5189.00,10.408821,28.50442
5190.00,10.408503,28.50514
5191.00,10.408273,28.50519
5192.00,10.407886,28.50560
5193.00,10.408439,28.50529
5194.00,10.409416,28.50521
5195.00,10.409777,28.50487
5196.00,10.409899,28.50529
5197.00,10.409430,28.50609
5198.00,10.409427,28.50526
5199.00,10.410001,28.50417
5200.00,10.409588,28.50516
5201.00,10.408956,28.50488
5202.00,10.408820,28.50420
5203.00,10.409212,28.50548
5204.00,10.409369,28.50633
5205.00,10.408710,28.50476
5206.00,10.409056,28.50444
5207.00,10.409797,28.50476
5208.00,10.409736,28.50483
5209.00,10.408931,28.50502
5210.00,10.409058,28.50522
5211.00,10.409102,28.50502
5212.00,10.408863,28.50490
5213.00,10.409223,28.50501
5214.00,10.409896,28.50449
5215.00,10.410165,28.50533
5216.00,10.410358,28.50539
5217.00,10.410631,28.50530
5218.00,10.411229,28.50453
5219.00,10.410813,28.50479
5220.00,10.410719,28.50470
5221.00,10.410929,28.50541
5222.00,10.411064,28.50438
5223.00,10.410979,28.50446
5224.00,10.410603,28.50466
5225.00,10.411152,28.50421
5226.00,10.411838,28.50546
5227.00,10.411904,28.50535
5228.00,10.412888,28.50462
5229.00,10.413533,28.50441
5230.00,10.413729,28.50526
5231.00,10.413309,28.50452
5232.00,10.411954,28.50624
5233.00,10.412089,28.50573
5234.00,10.412476,28.50431
5235.00,10.412481,28.50519
5236.00,10.412661,28.50529
5237.00,10.413059,28.50468
5238.00,10.413208,28.50461
5239.00,10.413662,28.50464
5240.00,10.414307,28.50438
5241.00,10.414381,28.50467
5242.00,10.414088,28.50559
5243.00,10.414005,28.50563
5244.00,10.413970,28.50476
5245.00,10.414464,28.50479
5246.00,10.414485,28.50491
5247.00,10.413986,28.50512
5248.00,10.414488,28.50456
5249.00,10.414826,28.50504
5250.00,10.414881,28.50493
5251.00,10.415078,28.50537
5252.00,10.414727,28.50691
5253.00,10.414447,28.50535
5254.00,10.414938,28.50574
5255.00,10.415534,28.50557
5256.00,10.415779,28.50525
5257.00,10.416099,28.50608
5258.00,10.416285,28.50585
5259.00,10.416329,28.50611
5260.00,10.416250,28.50642
5261.00,10.415865,28.50526
5262.00,10.416404,28.50538
5263.00,10.416579,28.50627
5264.00,10.416337,28.50590
5265.00,10.416051,28.50610
5266.00,10.415919,28.50551
5267.00,10.416186,28.50607
5268.00,10.416032,28.50558
5269.00,10.415677,28.50513
5270.00,10.415826,28.50581
5271.00,10.416061,28.50573
5272.00,10.415683,28.50543
5273.00,10.416186,28.50512
5274.00,10.416487,28.50511
5275.00,10.416411,28.50450
5276.00,10.415834,28.50457
5277.00,10.416016,28.50506
5278.00,10.416146,28.50553
5279.00,10.416272,28.50573
5280.00,10.416490,28.50529
5281.00,10.416892,28.50536
5282.00,10.416579,28.50510
5283.00,10.416765,28.50514
5284.00,10.416719,28.50450
