"","time","Q","cond"
"7833",7833,87.9169680873373,"2_trend"
"7834",7834,87.9199261404519,"2_trend"
"7835",7835,87.9228841935665,"2_trend"
"7836",7836,87.9258422466812,"2_trend"
"7837",7837,87.9288002997958,"2_trend"
"7838",7838,87.9317583529105,"2_trend"
"7839",7839,87.9347164060251,"2_trend"
"7840",7840,87.9376744591398,"2_trend"
"7841",7841,87.9406325122544,"2_trend"
"7842",7842,87.943590565369,"2_trend"
"7843",7843,87.9465486184837,"2_trend"
"7844",7844,87.9495066715983,"2_trend"
"7845",7845,87.952464724713,"2_trend"
"7846",7846,87.9554227778276,"2_trend"
"7847",7847,87.9583808309422,"2_trend"
